index,Age,Education,Sex,Income,Industry,Included,State,Income Decile
3182,46.0,Low,Male,77000.0,Cultural / Sport / Recreational,1,Coahuila,8
3183,55.0,Low,Male,30670.0,Professional / Scientific,1,Coahuila,4
3184,53.0,Medium,Male,36000.0,Government,0,Coahuila,5
3185,41.0,Low,Male,48000.0,Hospitality,1,Coahuila,6
3186,55.0,Low,Male,32800.0,Agriculture,1,Coahuila,4
3187,52.0,Low,Female,104000.0,Government,0,Coahuila,9
3188,63.0,Low,Female,40800.0,Construction,0,Coahuila,5
3189,61.0,Low,Male,24000.0,Government,0,Coahuila,3
3190,50.0,Low,Female,24000.0,Retail,0,Coahuila,3
3191,52.0,Medium,Male,103200.0,Other,0,Coahuila,9
3192,28.0,Low,Male,33600.0,Construction,1,Coahuila,4
3193,57.0,Low,Female,12000.0,Other,0,Coahuila,2
3194,46.0,Low,Male,34560.0,Agriculture,1,Coahuila,4
3195,47.0,Low,Male,10000.0,Retail,0,Coahuila,1
3196,31.0,Medium,Male,34000.0,Agriculture,0,Coahuila,4
3197,32.0,Medium,Male,30000.0,Transportation,1,Durango,4
3198,48.0,Low,Female,56700.0,Other Services (Not Government),0,Durango,6
3199,39.0,Medium,Male,381000.0,Other Services (Not Government),1,Durango,10
3200,47.0,Low,Male,149000.0,Other,1,Durango,9
3201,36.0,High,Male,105000.0,Education,0,Durango,9
3202,51.0,High,Male,150000.0,Education,1,Durango,9
3203,39.0,Medium,Female,6000.0,Education,1,Durango,1
3204,64.0,High,Female,65000.0,Education,1,Durango,7
3205,45.0,High,Male,12000.0,Education,1,Durango,2
3206,64.0,Medium,Male,192000.0,Other,0,Durango,10
3207,33.0,Medium,Male,65000.0,Manufacturing,1,Durango,7
3208,54.0,Low,Female,68000.0,Hospitality,1,Durango,7
3209,34.0,Medium,Male,56000.0,Other Services (Not Government),1,Durango,6
3210,44.0,Medium,Male,112900.0,Retail,1,Durango,9
3211,56.0,Low,Female,16800.0,Hospitality,1,Durango,2
3212,59.0,Low,Male,71400.0,Agriculture,1,Durango,7
3213,30.0,Medium,Male,52800.0,Other Services (Not Government),1,Durango,6
3214,45.0,High,Male,38400.0,Government,1,Durango,5
3215,49.0,Medium,Female,8960.0,Hospitality,1,Durango,1
3216,57.0,Low,Male,60000.0,Government,0,Durango,7
3217,48.0,Medium,Male,70600.0,Wholesale,1,Durango,7
3218,34.0,High,Male,150000.0,Education,1,Durango,9
3219,54.0,Medium,Male,48000.0,Retail,1,Durango,6
3220,48.0,Medium,Female,107678.0,Utilities,1,Durango,9
3221,48.0,High,Male,396000.0,Education,1,Durango,10
3222,48.0,High,Male,396000.0,Education,1,Durango,10
3223,43.0,Medium,Male,165811.65072327008,Education,1,Durango,10
3224,39.0,High,Male,130000.0,Education,1,Durango,9
3225,35.0,Medium,Female,82000.0,Government,1,Durango,8
3226,37.0,Medium,Male,261200.0,Education,1,Durango,10
3227,51.0,Medium,Male,150000.0,Government,1,Durango,9
3228,37.0,Low,Male,121000.0,Agriculture,1,Durango,9
3229,59.0,Low,Male,39600.0,Agriculture,0,Durango,5
3230,40.0,High,Male,72000.0,Education,0,Durango,8
3231,46.0,Low,Male,36000.0,Transportation,1,Durango,5
3232,52.0,Low,Female,26000.0,Manufacturing,1,Durango,3
3233,42.0,High,Male,89600.0,Government,1,Durango,8
3234,46.0,Medium,Male,83600.0,Manufacturing,1,Durango,8
3235,53.0,High,Male,12000.0,Other Services (Not Government),1,Durango,2
3236,48.0,Medium,Male,50600.0,Education,1,Durango,6
3237,40.0,Medium,Male,58000.0,Government,1,Durango,7
3238,60.0,Low,Female,9600.0,Hospitality,0,Durango,1
3239,45.0,Low,Male,2000.0,Transportation,1,Durango,1
3240,36.0,Medium,Male,117800.0,Wholesale,0,Durango,9
3241,47.0,High,Male,140000.0,Government,1,Durango,9
3242,47.0,High,Male,140000.0,Government,1,Durango,9
3243,48.0,Low,Male,69600.0,Other Services (Not Government),1,Durango,7
3244,44.0,Medium,Male,89360.0,Manufacturing,1,Durango,8
3245,41.0,Low,Female,18000.0,Retail,1,Durango,2
3246,40.0,Medium,Male,57540.0,Manufacturing,1,Durango,6
3247,32.0,Medium,Male,43200.0,Hospitality,1,Durango,5
3248,41.0,Medium,Male,74800.0,Retail,1,Durango,8
3249,31.0,Medium,Male,56300.0,Government,1,Durango,6
3250,37.0,Low,Male,33600.0,Construction,1,Durango,4
3251,49.0,Low,Male,81600.0,Construction,1,Durango,8
3252,25.0,Low,Male,28800.0,Manufacturing,1,Durango,4
3253,37.0,Medium,Male,76400.0,Construction,1,Durango,8
3254,30.0,Medium,Male,58000.0,Other,1,Durango,7
3255,59.0,Low,Male,50400.0,Retail,0,Durango,6
3256,35.0,Medium,Male,77800.0,Manufacturing,1,Durango,8
3257,30.0,Medium,Male,35000.0,Wholesale,1,Durango,4
3258,47.0,Low,Male,54000.0,Other,0,Durango,6
3259,49.0,Low,Male,126000.0,Construction,1,Durango,9
3260,37.0,Medium,Male,38850.0,Manufacturing,0,Durango,5
3261,30.0,Medium,Male,93000.0,Wholesale,1,Durango,8
3262,36.0,Medium,Male,33600.0,Manufacturing,1,Durango,4
3263,46.0,Low,Male,39700.0,Manufacturing,1,Durango,5
3264,58.0,Low,Male,25551.752394030256,Manufacturing,1,Durango,3
3265,32.0,Medium,Male,62400.0,Wholesale,1,Durango,7
3266,38.0,Medium,Male,78800.0,Manufacturing,0,Durango,8
3267,31.0,Low,Male,48600.0,Manufacturing,0,Durango,6
3268,54.0,Low,Female,14400.0,Other Services (Not Government),1,Durango,2
3269,32.0,Low,Male,100400.0,Construction,1,Durango,9
3270,22.0,Medium,Female,48000.0,Hospitality,1,Durango,6
3271,43.0,Low,Male,92000.0,Construction,0,Durango,8
3272,37.0,Low,Male,25555.776856444754,Manufacturing,1,Durango,3
3273,47.0,Low,Male,3340.0,Manufacturing,1,Durango,1
3274,29.0,Low,Male,36800.0,Hospitality,1,Durango,5
3275,32.0,Low,Male,33600.0,Agriculture,0,Durango,4
3276,43.0,Low,Male,26120.0,Business Services,1,Durango,3
3277,37.0,Low,Female,28800.0,Other Services (Not Government),0,Durango,4
3278,32.0,Medium,Male,25000.0,Construction,1,Durango,3
3279,51.0,Low,Male,141600.0,Construction,1,Durango,9
3280,30.0,High,Female,85600.0,Education,1,Durango,8
3281,59.0,Low,Male,60000.0,Transportation,1,Durango,7
3282,50.0,Low,Male,70000.0,Other Services (Not Government),0,Durango,7
3283,44.0,Low,Male,60000.0,Manufacturing,1,Durango,7
3284,40.0,Medium,Male,36000.0,Government,1,Durango,5
3285,40.0,Medium,Male,36000.0,Government,1,Durango,5
3286,40.0,Medium,Male,36000.0,Government,1,Durango,5
3287,43.0,Medium,Male,2500.0,Manufacturing,1,Durango,1
3288,44.0,Low,Male,60000.0,Construction,1,Durango,7
3289,42.0,Low,Male,38250.0,Manufacturing,1,Durango,5
3290,38.0,Medium,Male,33600.0,Construction,1,Durango,4
3291,31.0,Low,Female,57300.0,Government,1,Durango,6
3292,34.0,Low,Male,34200.0,Retail,0,Durango,4
3293,35.0,Low,Male,40000.0,Manufacturing,0,Durango,5
3294,52.0,Low,Male,32400.0,Other,1,Durango,4
3295,30.0,Medium,Male,34900.0,Retail,0,Durango,4
3296,47.0,Low,Male,87500.0,Government,1,Durango,8
3297,52.0,Low,Male,9000.0,Wholesale,1,Durango,1
3298,37.0,Low,Male,35000.0,Agriculture,0,Durango,4
3299,32.0,Low,Female,19416.63189471347,Retail,1,Durango,2
3300,57.0,Low,Male,78000.0,Finance / Insurance,1,Durango,8
3301,50.0,Medium,Male,33192.0,Retail,1,Durango,4
3302,44.0,High,Male,126000.0,Education,1,Durango,9
3303,41.0,Medium,Male,18000.0,Transportation,1,Durango,2
3304,45.0,Low,Male,91600.0,Other,1,Durango,8
3305,45.0,Medium,Male,30000.0,Agriculture,0,Durango,4
3306,37.0,Medium,Female,22200.0,Education,1,Durango,3
3307,31.0,Low,Male,25000.0,Professional / Scientific,1,Durango,3
3308,39.0,Medium,Male,161000.0,Education,0,Durango,10
3309,52.0,Low,Male,6000.0,Other Services (Not Government),1,Durango,1
3310,40.0,Low,Male,4000.0,Retail,0,Durango,1
3311,37.0,Low,Male,38400.0,Other Services (Not Government),1,Durango,5
3312,47.0,Low,Female,28800.0,Manufacturing,1,Durango,4
3313,65.0,Low,Male,12000.0,Retail,1,Durango,2
3314,51.0,Low,Male,30000.0,Construction,0,Durango,4
3315,57.0,Low,Male,22200.0,Other Services (Not Government),1,Durango,3
3316,30.0,Medium,Male,57760.0,Retail,1,Durango,7
3317,33.0,Medium,Male,15000.0,Hospitality,1,Durango,2
3318,41.0,High,Male,28800.0,Agriculture,0,Durango,4
3319,34.0,Medium,Male,18000.0,Agriculture,1,Durango,2
3320,37.0,Low,Male,24000.0,Agriculture,0,Durango,3
3321,32.0,Low,Male,26400.0,Agriculture,0,Durango,3
3322,40.0,Medium,Female,35369.069539298136,Finance / Insurance,1,Durango,4
3323,59.0,Low,Female,24400.0,Manufacturing,0,Durango,3
3324,36.0,Medium,Male,8000.0,Manufacturing,1,Durango,1
3325,65.0,Medium,Male,31000.0,Agriculture,1,Durango,4
3326,47.0,Low,Male,25375.32832240636,Agriculture,0,Durango,3
3327,41.0,Low,Male,600.0,Agriculture,0,Durango,1
3328,36.0,Medium,Female,48500.0,Retail,1,Durango,6
3329,42.0,Low,Male,34000.0,Information / Communications,0,Durango,4
3330,52.0,Low,Male,48000.0,Wholesale,0,Durango,6
3331,57.0,Low,Male,30800.0,Manufacturing,0,Durango,4
3332,38.0,Medium,Female,4000.0,Government,1,Durango,1
3333,62.0,Low,Male,8000.0,Agriculture,0,Durango,1
3334,34.0,Low,Female,36000.0,Other Services (Not Government),0,Durango,5
3335,52.0,Low,Male,23100.0,Agriculture,1,Durango,3
3336,47.0,Low,Male,90600.0,Agriculture,0,Durango,8
3337,51.0,Low,Male,57614.83369029894,Retail,0,Durango,7
3338,44.0,High,Male,100000.0,Education,1,Durango,9
3339,44.0,High,Male,100000.0,Education,1,Durango,9
3340,40.0,Low,Female,52000.0,Information / Communications,1,Durango,6
3341,52.0,Low,Male,36000.0,Manufacturing,0,Durango,5
3342,37.0,Medium,Male,10000.0,Construction,0,Durango,1
3343,31.0,Medium,Male,52000.0,Manufacturing,0,Durango,6
3344,36.0,Low,Female,12500.0,Agriculture,1,Durango,2
3345,54.0,Low,Male,34600.0,Agriculture,1,Durango,4
3346,38.0,Medium,Male,10000.0,Agriculture,0,Durango,1
3347,53.0,Low,Male,25000.0,Agriculture,0,Durango,3
3348,59.0,Low,Male,25000.0,Agriculture,0,Durango,3
3349,52.0,Low,Male,19486.66798351664,Retail,1,Durango,2
3350,33.0,Medium,Male,60000.0,Retail,0,Durango,7
3351,58.0,Low,Male,39000.0,Construction,0,Durango,5
3352,63.0,Low,Male,7000.0,Agriculture,0,Durango,1
3353,53.0,Low,Male,51000.0,Agriculture,0,Durango,6
3354,60.0,Low,Male,100000.0,Agriculture,1,Durango,9
3355,48.0,Low,Male,5000.0,Agriculture,1,Durango,1
3356,28.0,Low,Male,48000.0,Agriculture,0,Durango,6
3357,56.0,Low,Male,57600.0,Agriculture,1,Durango,7
3358,59.0,Low,Male,38400.0,Agriculture,1,Durango,5
3359,34.0,Low,Male,12800.0,Agriculture,1,Durango,2
3360,57.0,Low,Male,40000.0,Retail,0,Durango,5
3361,26.0,Low,Male,24400.0,Agriculture,0,Durango,3
3362,40.0,High,Male,12000.0,Agriculture,1,Durango,2
3363,46.0,High,Male,90000.0,Agriculture,1,Durango,8
3364,42.0,Low,Male,12000.0,Agriculture,1,Durango,2
3365,49.0,Low,Female,88000.0,Agriculture,0,Durango,8
3366,49.0,Low,Female,42400.0,Agriculture,0,Durango,5
3367,55.0,Low,Male,22000.0,Agriculture,1,Durango,3
3368,58.0,Low,Male,20000.0,Agriculture,1,Durango,2
3369,31.0,Low,Male,18000.0,Agriculture,0,Durango,2
3370,29.0,Low,Male,1900.0,Agriculture,0,Durango,1
3371,54.0,Low,Male,12000.0,Agriculture,0,Durango,2
3372,58.0,Low,Male,12000.0,Agriculture,0,Durango,2
3373,57.0,Low,Male,12000.0,Agriculture,0,Durango,2
3374,61.0,Low,Female,2000.0,Manufacturing,0,Durango,1
3375,44.0,Low,Male,8000.0,Agriculture,0,Durango,1
3376,43.0,Low,Male,500.0,Agriculture,0,Durango,1
3377,42.0,Low,Male,30000.0,Agriculture,1,Durango,4
3378,62.0,Low,Male,113500.0,Manufacturing,1,Durango,9
3379,35.0,Medium,Male,10500.0,Construction,1,Durango,1
3380,64.0,Low,Male,28800.0,Government,1,Durango,4
3381,44.0,Low,Female,49500.0,Government,0,Durango,6
3382,59.0,Low,Male,10000.0,Agriculture,0,Durango,1
3383,34.0,Low,Male,5600.0,Agriculture,0,Durango,1
3384,42.0,Low,Male,12000.0,Agriculture,1,Durango,2
3385,51.0,Low,Male,25000.0,Agriculture,1,Durango,3
3386,58.0,Low,Male,141600.0,Education,1,Durango,9
3387,57.0,Low,Male,6000.0,Agriculture,0,Durango,1
3388,40.0,Medium,Female,20000.0,Agriculture,1,Durango,2
3389,60.0,Low,Female,6000.0,Retail,0,Durango,1
3390,36.0,Medium,Male,10000.0,Agriculture,0,Durango,1
3391,27.0,Low,Male,8000.0,Retail,0,Durango,1
3392,62.0,Low,Female,40000.0,Agriculture,1,Durango,5
3393,47.0,Low,Male,12000.0,Agriculture,1,Durango,2
3394,38.0,Low,Male,2400.0,Agriculture,1,Durango,1
3395,58.0,Low,Male,10000.0,Agriculture,0,Durango,1
3396,34.0,Medium,Male,20000.0,Agriculture,1,Durango,2
3397,63.0,Low,Male,18000.0,Agriculture,1,Durango,2
3398,49.0,Low,Male,4000.0,Agriculture,1,Durango,1
3399,49.0,Low,Male,4000.0,Agriculture,1,Durango,1
3400,55.0,Low,Female,97200.0,Manufacturing,0,Durango,9
3401,38.0,Low,Male,1520.0,Agriculture,0,Durango,1
3402,63.0,Low,Male,500.0,Agriculture,0,Durango,1
3403,38.0,Medium,Male,57200.0,Real Estate,0,Durango,6
3404,34.0,Medium,Male,40982.39690015995,Manufacturing,0,Durango,5
3405,40.0,Low,Female,22549.522087660764,Other Services (Not Government),1,Durango,3
3406,59.0,Low,Male,16000.0,Agriculture,1,Durango,2
3407,62.0,Low,Male,4800.0,Retail,1,Nuevo Leon,1
3408,57.0,Low,Male,63400.0,Retail,0,Nuevo Leon,7
3409,64.0,Medium,Male,36000.0,Retail,1,Nuevo Leon,5
3410,43.0,Medium,Female,10000.0,Manufacturing,1,Nuevo Leon,1
3411,56.0,Medium,Female,175800.0,Manufacturing,1,Nuevo Leon,10
3412,56.0,Medium,Female,175800.0,Manufacturing,1,Nuevo Leon,10
3413,51.0,High,Female,191848.0,Education,1,Nuevo Leon,10
3414,55.0,Medium,Male,246000.0,Education,1,Nuevo Leon,10
3415,62.0,Medium,Female,130000.0,Wholesale,1,Nuevo Leon,9
3416,42.0,Medium,Male,41736.0,Transportation,1,Nuevo Leon,5
3417,35.0,Medium,Male,12000.0,Manufacturing,1,Nuevo Leon,2
3418,58.0,Medium,Male,84000.0,Manufacturing,0,Nuevo Leon,8
3419,63.0,Low,Female,16000.0,Hospitality,0,Nuevo Leon,2
3420,53.0,High,Male,97059.76599025886,Health / Social Services,0,Nuevo Leon,9
3421,44.0,High,Male,220000.0,Manufacturing,0,Nuevo Leon,10
3422,59.0,High,Female,123134.06994382392,Real Estate,0,Nuevo Leon,9
3423,40.0,High,Male,258000.0,Manufacturing,0,Nuevo Leon,10
3424,38.0,High,Male,380000.0,Other,0,Nuevo Leon,10
3425,51.0,High,Male,65000.0,Education,1,Nuevo Leon,7
3426,40.0,Medium,Male,120000.0,Manufacturing,1,Nuevo Leon,9
3427,38.0,High,Male,84000.0,Cultural / Sport / Recreational,1,Nuevo Leon,8
3428,25.0,Medium,Male,45000.0,Retail,1,Nuevo Leon,5
3429,36.0,Medium,Male,52200.0,Manufacturing,1,Nuevo Leon,6
3430,35.0,Medium,Male,46000.0,Real Estate,1,Nuevo Leon,6
3431,48.0,Medium,Male,118000.0,Other Services (Not Government),1,Nuevo Leon,9
3432,37.0,Medium,Female,65000.0,Hospitality,0,Nuevo Leon,7
3433,36.0,Medium,Male,48000.0,Manufacturing,1,Nuevo Leon,6
3434,50.0,Medium,Male,114000.0,Transportation,1,Nuevo Leon,9
3435,48.0,Medium,Female,384000.0,Manufacturing,0,Nuevo Leon,10
3436,25.0,Low,Female,28000.0,Business Services,1,Nuevo Leon,3
3437,38.0,Low,Male,81600.0,Manufacturing,1,Nuevo Leon,8
3438,38.0,Low,Male,75900.0,Retail,1,Nuevo Leon,8
3439,58.0,Medium,Male,99982.51228263314,Retail,0,Nuevo Leon,9
3440,47.0,High,Male,161574.07852479702,Education,1,Nuevo Leon,10
3441,49.0,High,Male,74400.0,Manufacturing,0,Nuevo Leon,8
3442,38.0,Medium,Male,60000.0,Manufacturing,0,Nuevo Leon,7
3443,41.0,Medium,Male,52000.0,Manufacturing,0,Nuevo Leon,6
3444,46.0,Medium,Male,43035.68291345395,Other Services (Not Government),0,Nuevo Leon,5
3445,42.0,Medium,Male,50000.0,Manufacturing,0,Nuevo Leon,6
3446,49.0,High,Male,168000.0,Other,0,Nuevo Leon,10
3447,37.0,Medium,Male,105600.0,Construction,1,Nuevo Leon,9
3448,59.0,Low,Male,86200.0,Finance / Insurance,0,Nuevo Leon,8
3449,52.0,Low,Female,48000.0,Manufacturing,0,Nuevo Leon,6
3450,45.0,Low,Male,80000.0,Transportation,0,Nuevo Leon,8
3451,33.0,Medium,Female,59000.0,Manufacturing,0,Nuevo Leon,7
3452,63.0,Low,Male,80067.03884968965,Health / Social Services,1,Nuevo Leon,8
3453,37.0,Medium,Male,86366.63361735872,Hospitality,1,Nuevo Leon,8
3454,46.0,Low,Male,148800.0,Construction,0,Nuevo Leon,9
3455,29.0,Low,Female,52491.401998675625,Hospitality,0,Nuevo Leon,6
3456,44.0,Low,Female,147600.0,Retail,0,Nuevo Leon,9
3457,34.0,Medium,Male,72000.0,Retail,0,Nuevo Leon,8
3458,30.0,Medium,Male,21000.0,Manufacturing,0,Nuevo Leon,3
3459,31.0,Medium,Male,75400.0,Retail,0,Nuevo Leon,8
3460,38.0,Medium,Male,70000.0,Professional / Scientific,1,Nuevo Leon,7
3461,48.0,Medium,Male,72000.0,Retail,1,Nuevo Leon,8
3462,46.0,Medium,Male,118800.0,Finance / Insurance,1,Nuevo Leon,9
3463,48.0,Medium,Male,120719.00469049888,Manufacturing,0,Nuevo Leon,9
3464,46.0,Medium,Male,207200.0,Retail,0,Nuevo Leon,10
3465,45.0,Low,Male,78057.78480765207,Health / Social Services,0,Nuevo Leon,8
3466,43.0,Medium,Male,66200.0,Agriculture,1,Nuevo Leon,7
3467,34.0,Medium,Male,175200.0,Construction,1,Nuevo Leon,10
3468,41.0,Low,Female,37000.0,Other,1,Nuevo Leon,5
3469,42.0,Medium,Male,86800.0,Wholesale,0,Nuevo Leon,8
3470,30.0,Medium,Male,38600.0,Retail,1,Nuevo Leon,5
3471,52.0,Medium,Male,90400.0,Manufacturing,0,Nuevo Leon,8
3472,38.0,Medium,Male,120000.0,Manufacturing,1,Nuevo Leon,9
3473,62.0,Low,Male,13440.0,Health / Social Services,0,Nuevo Leon,2
3474,45.0,Low,Male,144000.0,Construction,0,Nuevo Leon,9
3475,38.0,Medium,Female,6000.0,Education,0,Nuevo Leon,1
3476,43.0,Medium,Male,56000.0,Hospitality,1,Nuevo Leon,6
3477,58.0,Low,Female,35000.0,Manufacturing,1,Nuevo Leon,4
3478,46.0,Low,Female,16000.0,Manufacturing,0,Nuevo Leon,2
3479,44.0,Medium,Male,53000.0,Transportation,1,Nuevo Leon,6
3480,48.0,Low,Male,53000.0,Other Services (Not Government),1,Nuevo Leon,6
3481,49.0,Low,Male,50400.0,Retail,1,Nuevo Leon,6
3482,37.0,Medium,Male,19200.0,Manufacturing,0,Nuevo Leon,2
3483,40.0,Low,Male,50000.0,Other Services (Not Government),0,Nuevo Leon,6
3484,60.0,Low,Female,36726.0,Manufacturing,0,Nuevo Leon,5
3485,33.0,Medium,Male,1800.0,Manufacturing,0,Nuevo Leon,1
3486,46.0,Medium,Female,119600.0,Business Services,1,Nuevo Leon,9
3487,54.0,Medium,Male,40380.0,Manufacturing,0,Nuevo Leon,5
3488,58.0,Low,Male,156000.0,Construction,0,Nuevo Leon,10
3489,65.0,Low,Male,43000.0,Manufacturing,0,Nuevo Leon,5
3490,52.0,Medium,Male,40797.497941844245,Manufacturing,1,Nuevo Leon,5
3491,54.0,Low,Male,142100.0,Retail,0,Nuevo Leon,9
3492,49.0,Medium,Male,123644.21219596316,Other,0,Nuevo Leon,9
3493,26.0,Low,Male,18376.486094229724,Construction,0,Nuevo Leon,2
3494,47.0,Low,Male,37000.0,Manufacturing,0,Nuevo Leon,5
3495,51.0,Low,Male,110000.0,Business Services,1,Nuevo Leon,9
3496,44.0,Low,Male,24061.75107630404,Education,1,Nuevo Leon,3
3497,45.0,Low,Male,60000.0,Construction,0,Nuevo Leon,7
3498,62.0,Low,Male,110000.0,Retail,0,Nuevo Leon,9
3499,58.0,Low,Male,132000.0,Business Services,0,Nuevo Leon,9
3500,32.0,Low,Male,72000.0,Transportation,1,Nuevo Leon,8
3501,56.0,Low,Male,98020.61782838426,Other,0,Nuevo Leon,9
3502,35.0,Medium,Male,36000.0,Government,0,Nuevo Leon,5
3503,30.0,Medium,Male,16800.0,Manufacturing,0,Nuevo Leon,2
3504,54.0,Low,Male,24656.87837743376,Hospitality,0,Nuevo Leon,3
3505,63.0,Low,Male,63200.0,Manufacturing,0,Nuevo Leon,7
3506,52.0,Low,Female,150000.0,Other,0,Nuevo Leon,9
3507,40.0,Medium,Male,44679.72296163545,Transportation,1,Nuevo Leon,5
3508,61.0,Low,Female,27457.168516412512,Manufacturing,1,Nuevo Leon,3
3509,34.0,Medium,Male,78500.0,Construction,1,Nuevo Leon,8
3510,39.0,Medium,Male,83600.0,Other Services (Not Government),1,Nuevo Leon,8
3511,52.0,Low,Male,70847.77482197438,Retail,1,Nuevo Leon,7
3512,64.0,Low,Male,59200.0,Construction,0,Nuevo Leon,7
3513,63.0,Low,Male,108000.0,Other Services (Not Government),0,Nuevo Leon,9
3514,43.0,Low,Female,70431.35246127247,Manufacturing,0,Nuevo Leon,7
3515,63.0,Low,Female,106000.0,Other,0,Nuevo Leon,9
3516,51.0,Low,Male,55000.0,Construction,0,Nuevo Leon,6
3517,50.0,Low,Male,22966.509108100578,Government,1,Nuevo Leon,3
3518,63.0,Low,Male,37000.0,Business Services,0,Nuevo Leon,5
3519,43.0,Medium,Male,118800.0,Other,1,Nuevo Leon,9
3520,60.0,Low,Male,71700.0,Other Services (Not Government),1,Nuevo Leon,7
3521,26.0,Low,Male,52800.0,Manufacturing,0,Nuevo Leon,6
3522,27.0,Medium,Male,40000.0,Construction,0,Nuevo Leon,5
3523,55.0,Low,Male,104024.91413781236,Manufacturing,1,Nuevo Leon,9
3524,62.0,Low,Female,19277.65697456468,Construction,1,Nuevo Leon,2
3525,56.0,Medium,Male,50000.0,Manufacturing,1,Nuevo Leon,6
3526,50.0,Medium,Male,42000.0,Manufacturing,1,Nuevo Leon,5
3527,55.0,Low,Male,27415.08613554154,Construction,0,Nuevo Leon,3
3528,62.0,Low,Female,50000.0,Hospitality,1,Nuevo Leon,6
3529,64.0,Low,Male,105800.0,Retail,1,Nuevo Leon,9
3530,41.0,High,Female,120000.0,Retail,0,Nuevo Leon,9
3531,53.0,High,Female,352000.0,Education,0,Nuevo Leon,10
3532,34.0,Medium,Male,48000.0,Other Services (Not Government),0,Nuevo Leon,6
3533,55.0,Medium,Male,38694.847605635136,Manufacturing,1,Nuevo Leon,5
3534,42.0,High,Male,195000.0,Health / Social Services,1,Nuevo Leon,10
3535,38.0,Medium,Female,16000.0,Retail,0,Nuevo Leon,2
3536,53.0,Medium,Male,62000.0,Manufacturing,0,Nuevo Leon,7
3537,39.0,Medium,Male,240000.0,Other Services (Not Government),0,Nuevo Leon,10
3538,23.0,Medium,Male,40000.0,Agriculture,1,Nuevo Leon,5
3539,52.0,Medium,Male,150000.0,Other Services (Not Government),1,Nuevo Leon,9
3540,52.0,Medium,Male,38400.0,Manufacturing,0,Nuevo Leon,5
3541,45.0,Low,Male,36000.0,Manufacturing,0,Nuevo Leon,5
3542,30.0,Medium,Male,85000.0,Government,1,Nuevo Leon,8
3543,51.0,Medium,Male,90000.0,Government,0,Nuevo Leon,8
3544,59.0,Medium,Male,5500.0,Retail,1,Nuevo Leon,1
3545,64.0,High,Male,270000.0,Finance / Insurance,1,Nuevo Leon,10
3546,45.0,High,Male,444000.0,Education,0,Nuevo Leon,10
3547,25.0,High,Male,180000.0,Business Services,1,Nuevo Leon,10
3548,34.0,Medium,Female,30000.0,Hospitality,1,Nuevo Leon,4
3549,40.0,Medium,Male,240000.0,Retail,1,Nuevo Leon,10
3550,39.0,High,Male,300000.0,Agriculture,0,Nuevo Leon,10
3551,61.0,High,Male,60000.0,Hospitality,1,Nuevo Leon,7
3552,43.0,High,Male,500000.0,Retail,0,Nuevo Leon,10
3553,46.0,Medium,Male,67820.29998957083,Manufacturing,1,Nuevo Leon,7
3554,49.0,Low,Male,54000.0,Government,1,Nuevo Leon,6
3555,35.0,Medium,Male,70000.0,Other Services (Not Government),0,Nuevo Leon,7
3556,32.0,Low,Male,60000.0,Manufacturing,0,Nuevo Leon,7
3557,55.0,Low,Male,98000.0,Other Services (Not Government),1,Nuevo Leon,9
3558,34.0,Medium,Male,26400.0,Other,0,Nuevo Leon,3
3559,57.0,Low,Male,46000.0,Real Estate,0,Nuevo Leon,6
3560,58.0,Low,Male,85200.0,Other Services (Not Government),0,Nuevo Leon,8
3561,59.0,Low,Female,72000.0,Hospitality,0,Nuevo Leon,8
3562,61.0,Low,Male,10000.0,Agriculture,0,Nuevo Leon,1
3563,52.0,Low,Female,17000.0,Manufacturing,0,Nuevo Leon,2
3564,42.0,Low,Male,32000.0,Construction,0,Nuevo Leon,4
3565,37.0,Medium,Female,29000.0,Other,0,Nuevo Leon,4
3566,51.0,Medium,Male,40000.0,Transportation,0,Nuevo Leon,5
3567,41.0,Low,Male,70000.0,Retail,1,Nuevo Leon,7
3568,46.0,Low,Female,84500.0,Finance / Insurance,1,Nuevo Leon,8
3569,39.0,Medium,Male,48000.0,Retail,0,Nuevo Leon,6
3570,44.0,Medium,Male,84000.0,Education,0,Nuevo Leon,8
3571,65.0,Low,Female,48000.0,Hospitality,0,Nuevo Leon,6
3572,49.0,Low,Male,68000.0,Cultural / Sport / Recreational,1,Nuevo Leon,7
3573,38.0,Medium,Female,52000.0,Government,0,Nuevo Leon,6
3574,34.0,Medium,Male,50000.0,Other Services (Not Government),1,Nuevo Leon,6
3575,65.0,Low,Male,18000.0,Agriculture,0,Nuevo Leon,2
